County Code,County Title,MSA Code,MSA Title,CSA Code,CSA Title
37001,"Alamance County, North Carolina",C1550,"Burlington, NC  MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37003,"Alexander County, North Carolina",C2586,"Hickory-Lenoir-Morganton, NC  MSA",,
37007,"Anson County, North Carolina",C1674,"Charlotte-Gastonia-Concord, NC-SC  MSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
37013,"Beaufort County, North Carolina",C4782,"Washington, NC  MicroSA",,
37019,"Brunswick County, North Carolina",C4890,"Wilmington, NC  MSA",,
37021,"Buncombe County, North Carolina",C1170,"Asheville, NC  MSA",CS120,"Asheville-Brevard, NC CSA"
37023,"Burke County, North Carolina",C2586,"Hickory-Lenoir-Morganton, NC  MSA",,
37025,"Cabarrus County, North Carolina",C1674,"Charlotte-Gastonia-Concord, NC-SC  MSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
37027,"Caldwell County, North Carolina",C2586,"Hickory-Lenoir-Morganton, NC  MSA",,
37029,"Camden County, North Carolina",C2102,"Elizabeth City, NC  MicroSA",,
37031,"Carteret County, North Carolina",C3398,"Morehead City, NC  MicroSA",,
37035,"Catawba County, North Carolina",C2586,"Hickory-Lenoir-Morganton, NC  MSA",,
37037,"Chatham County, North Carolina",C2050,"Durham, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37045,"Cleveland County, North Carolina",C4314,"Shelby, NC  MicroSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
37049,"Craven County, North Carolina",C3510,"New Bern, NC  MicroSA",,
37051,"Cumberland County, North Carolina",C2218,"Fayetteville, NC  MSA",,
37053,"Currituck County, North Carolina",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",,
37055,"Dare County, North Carolina",C2862,"Kill Devil Hills, NC  MicroSA",,
37057,"Davidson County, North Carolina",C4564,"Thomasville-Lexington, NC MicroSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37059,"Davie County, North Carolina",C4918,"Winston-Salem, NC  MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37063,"Durham County, North Carolina",C2050,"Durham, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37065,"Edgecombe County, North Carolina",C4058,"Rocky Mount, NC  MSA",,
37067,"Forsyth County, North Carolina",C4918,"Winston-Salem, NC  MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37069,"Franklin County, North Carolina",C3958,"Raleigh-Cary, NC  MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37071,"Gaston County, North Carolina",C1674,"Charlotte-Gastonia-Concord, NC-SC  MSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
37079,"Greene County, North Carolina",C2478,"Greenville, NC  MSA",,
37081,"Guilford County, North Carolina",C2466,"Greensboro-High Point, NC  MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37083,"Halifax County, North Carolina",C4026,"Roanoke Rapids, NC  MicroSA",,
37085,"Harnett County, North Carolina",C2038,"Dunn, NC  MicroSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37087,"Haywood County, North Carolina",C1170,"Asheville, NC  MSA",CS120,"Asheville-Brevard, NC CSA"
37089,"Henderson County, North Carolina",C1170,"Asheville, NC  MSA",CS120,"Asheville-Brevard, NC CSA"
37093,"Hoke County, North Carolina",C2218,"Fayetteville, NC  MSA",,
37097,"Iredell County, North Carolina",C4438,"Statesville-Mooresville, NC  MicroSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
37101,"Johnston County, North Carolina",C3958,"Raleigh-Cary, NC  MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37103,"Jones County, North Carolina",C3510,"New Bern, NC  MicroSA",,
37105,"Lee County, North Carolina",C4182,"Sanford, NC  MicroSA",,
37107,"Lenoir County, North Carolina",C2882,"Kinston, NC  MicroSA",,
37109,"Lincoln County, North Carolina",C3074,"Lincolnton, NC  MicroSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
37115,"Madison County, North Carolina",C1170,"Asheville, NC  MSA",CS120,"Asheville-Brevard, NC CSA"
37119,"Mecklenburg County, North Carolina",C1674,"Charlotte-Gastonia-Concord, NC-SC  MSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
37125,"Moore County, North Carolina",C4386,"Southern Pines-Pinehurst, NC  MicroSA",,
37127,"Nash County, North Carolina",C4058,"Rocky Mount, NC  MSA",,
37129,"New Hanover County, North Carolina",C4890,"Wilmington, NC  MSA",,
37131,"Northampton County, North Carolina",C4026,"Roanoke Rapids, NC  MicroSA",,
37133,"Onslow County, North Carolina",C2734,"Jacksonville, NC  MSA",,
37135,"Orange County, North Carolina",C2050,"Durham, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37137,"Pamlico County, North Carolina",C3510,"New Bern, NC  MicroSA",,
37139,"Pasquotank County, North Carolina",C2102,"Elizabeth City, NC  MicroSA",,
37141,"Pender County, North Carolina",C4890,"Wilmington, NC  MSA",,
37143,"Perquimans County, North Carolina",C2102,"Elizabeth City, NC  MicroSA",,
37145,"Person County, North Carolina",C2050,"Durham, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37147,"Pitt County, North Carolina",C2478,"Greenville, NC  MSA",,
37151,"Randolph County, North Carolina",C2466,"Greensboro-High Point, NC  MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37153,"Richmond County, North Carolina",C4046,"Rockingham, NC  MicroSA",,
37155,"Robeson County, North Carolina",C3130,"Lumberton, NC  MicroSA",CS354,"Lumberton-Laurinburg, NC CSA"
37157,"Rockingham County, North Carolina",C2466,"Greensboro-High Point, NC  MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37159,"Rowan County, North Carolina",C4158,"Salisbury, NC  MicroSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
37161,"Rutherford County, North Carolina",C2258,"Forest City, NC  MicroSA",,
37165,"Scotland County, North Carolina",C2990,"Laurinburg, NC  MicroSA",CS354,"Lumberton-Laurinburg, NC CSA"
37167,"Stanly County, North Carolina",C1062,"Albemarle, NC  MicroSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
37169,"Stokes County, North Carolina",C4918,"Winston-Salem, NC  MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37171,"Surry County, North Carolina",C3434,"Mount Airy, NC  MicroSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37175,"Transylvania County, North Carolina",C1482,"Brevard, NC  MicroSA",CS120,"Asheville-Brevard, NC CSA"
37179,"Union County, North Carolina",C1674,"Charlotte-Gastonia-Concord, NC-SC  MSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
37181,"Vance County, North Carolina",C2578,"Henderson, NC  MicroSA",,
37183,"Wake County, North Carolina",C3958,"Raleigh-Cary, NC  MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37189,"Watauga County, North Carolina",C1438,"Boone, NC  MicroSA",,
37191,"Wayne County, North Carolina",C2414,"Goldsboro, NC  MSA",,
37193,"Wilkes County, North Carolina",C3590,"North Wilkesboro, NC  MicroSA",,
37195,"Wilson County, North Carolina",C4898,"Wilson, NC  MicroSA",,
37197,"Yadkin County, North Carolina",C4918,"Winston-Salem, NC  MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
38007,"Billings County, North Dakota",C1986,"Dickinson, ND  MicroSA",,
38015,"Burleigh County, North Dakota",C1390,"Bismarck, ND  MSA",,
38017,"Cass County, North Dakota",C2202,"Fargo, ND-MN  MSA",CS244,"Fargo-Wahpeton, ND-MN CSA"
38035,"Grand Forks County, North Dakota",C2422,"Grand Forks, ND-MN  MSA",,
38049,"McHenry County, North Dakota",C3350,"Minot, ND  MicroSA",,
38059,"Morton County, North Dakota",C1390,"Bismarck, ND  MSA",,
38075,"Renville County, North Dakota",C3350,"Minot, ND  MicroSA",,
38077,"Richland County, North Dakota",C4742,"Wahpeton, ND-MN  MicroSA",CS244,"Fargo-Wahpeton, ND-MN CSA"
38089,"Stark County, North Dakota",C1986,"Dickinson, ND  MicroSA",,
38093,"Stutsman County, North Dakota",C2742,"Jamestown, ND  MicroSA",,
38101,"Ward County, North Dakota",C3350,"Minot, ND  MicroSA",,
38105,"Williams County, North Dakota",C4878,"Williston, ND  MicroSA",,
39003,"Allen County, Ohio",C3062,"Lima, OH  MSA",CS338,"Lima-Van Wert-Wapakoneta, OH CSA"
39005,"Ashland County, Ohio",C1174,"Ashland, OH  MicroSA",,
39007,"Ashtabula County, Ohio",C1178,"Ashtabula, OH  MicroSA",CS184,"Cleveland-Akron-Elyria, OH CSA"
39009,"Athens County, Ohio",C1190,"Athens, OH  MicroSA",,
39011,"Auglaize County, Ohio",C4754,"Wapakoneta, OH  MicroSA",CS338,"Lima-Van Wert-Wapakoneta, OH CSA"
39013,"Belmont County, Ohio",C4854,"Wheeling, WV-OH  MSA",,
39015,"Brown County, Ohio",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
39017,"Butler County, Ohio",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
39019,"Carroll County, Ohio",C1594,"Canton-Massillon, OH  MSA",,
39021,"Champaign County, Ohio",C4650,"Urbana, OH  MicroSA",CS212,"Dayton-Springfield-Greenville, OH CSA"
39023,"Clark County, Ohio",C4422,"Springfield, OH  MSA",CS212,"Dayton-Springfield-Greenville, OH CSA"
39025,"Clermont County, Ohio",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
39027,"Clinton County, Ohio",C4894,"Wilmington, OH  MicroSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
39029,"Columbiana County, Ohio",C2062,"East Liverpool-Salem, OH  MicroSA",CS566,"Youngstown-Warren-East Liverpool, OH-PA CSA"
39031,"Coshocton County, Ohio",C1874,"Coshocton, OH  MicroSA",,
39033,"Crawford County, Ohio",C1534,"Bucyrus, OH  MicroSA",CS360,"Mansfield-Bucyrus, OH CSA"
39035,"Cuyahoga County, Ohio",C1746,"Cleveland-Elyria-Mentor, OH  MSA",CS184,"Cleveland-Akron-Elyria, OH CSA"
39037,"Darke County, Ohio",C2482,"Greenville, OH  MicroSA",CS212,"Dayton-Springfield-Greenville, OH CSA"
39039,"Defiance County, Ohio",C1958,"Defiance, OH  MicroSA",,
39041,"Delaware County, Ohio",C1814,"Columbus, OH  MSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39043,"Erie County, Ohio",C4178,"Sandusky, OH  MSA",,
39045,"Fairfield County, Ohio",C1814,"Columbus, OH  MSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39047,"Fayette County, Ohio",C4786,"Washington, OH  MicroSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39049,"Franklin County, Ohio",C1814,"Columbus, OH  MSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39051,"Fulton County, Ohio",C4578,"Toledo, OH  MSA",CS534,"Toledo-Fremont, OH CSA"
39053,"Gallia County, Ohio",C3858,"Point Pleasant, WV-OH  MicroSA",,
39055,"Geauga County, Ohio",C1746,"Cleveland-Elyria-Mentor, OH  MSA",CS184,"Cleveland-Akron-Elyria, OH CSA"
39057,"Greene County, Ohio",C1938,"Dayton, OH  MSA",CS212,"Dayton-Springfield-Greenville, OH CSA"
39059,"Guernsey County, Ohio",C1574,"Cambridge, OH  MicroSA",,
39061,"Hamilton County, Ohio",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
39063,"Hancock County, Ohio",C2230,"Findlay, OH  MicroSA",CS248,"Findlay-Tiffin, OH CSA"
39077,"Huron County, Ohio",C3594,"Norwalk, OH  MicroSA",,
39081,"Jefferson County, Ohio",C4826,"Weirton-Steubenville, WV-OH MSA",,
39083,"Knox County, Ohio",C3454,"Mount Vernon, OH  MicroSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39085,"Lake County, Ohio",C1746,"Cleveland-Elyria-Mentor, OH  MSA",CS184,"Cleveland-Akron-Elyria, OH CSA"
39087,"Lawrence County, Ohio",C2658,"Huntington-Ashland, WV-KY-OH  MSA",,
39089,"Licking County, Ohio",C1814,"Columbus, OH  MSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39091,"Logan County, Ohio",C1334,"Bellefontaine, OH  MicroSA",,
39093,"Lorain County, Ohio",C1746,"Cleveland-Elyria-Mentor, OH  MSA",CS184,"Cleveland-Akron-Elyria, OH CSA"
39095,"Lucas County, Ohio",C4578,"Toledo, OH  MSA",CS534,"Toledo-Fremont, OH CSA"
39097,"Madison County, Ohio",C1814,"Columbus, OH  MSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39099,"Mahoning County, Ohio",C4966,"Youngstown-Warren-Boardman, OH-PA  MSA",CS566,"Youngstown-Warren-East Liverpool, OH-PA CSA"
39101,"Marion County, Ohio",C3202,"Marion, OH  MicroSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39103,"Medina County, Ohio",C1746,"Cleveland-Elyria-Mentor, OH  MSA",CS184,"Cleveland-Akron-Elyria, OH CSA"
39107,"Mercer County, Ohio",C1638,"Celina, OH  MicroSA",,
39109,"Miami County, Ohio",C1938,"Dayton, OH  MSA",CS212,"Dayton-Springfield-Greenville, OH CSA"
39113,"Montgomery County, Ohio",C1938,"Dayton, OH  MSA",CS212,"Dayton-Springfield-Greenville, OH CSA"
39117,"Morrow County, Ohio",C1814,"Columbus, OH  MSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39119,"Muskingum County, Ohio",C4978,"Zanesville, OH  MicroSA",,
39123,"Ottawa County, Ohio",C4578,"Toledo, OH  MSA",CS534,"Toledo-Fremont, OH CSA"
39129,"Pickaway County, Ohio",C1814,"Columbus, OH  MSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39133,"Portage County, Ohio",C1042,"Akron, OH  MSA",CS184,"Cleveland-Akron-Elyria, OH CSA"
39135,"Preble County, Ohio",C1938,"Dayton, OH  MSA",CS212,"Dayton-Springfield-Greenville, OH CSA"
39139,"Richland County, Ohio",C3190,"Mansfield, OH  MSA",CS360,"Mansfield-Bucyrus, OH CSA"
39141,"Ross County, Ohio",C1706,"Chillicothe, OH  MicroSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39143,"Sandusky County, Ohio",C2338,"Fremont, OH  MicroSA",CS534,"Toledo-Fremont, OH CSA"
39145,"Scioto County, Ohio",C3902,"Portsmouth, OH  MicroSA",,
39147,"Seneca County, Ohio",C4566,"Tiffin, OH  MicroSA",CS248,"Findlay-Tiffin, OH CSA"
39149,"Shelby County, Ohio",C4338,"Sidney, OH  MicroSA",,
39151,"Stark County, Ohio",C1594,"Canton-Massillon, OH  MSA",,
39153,"Summit County, Ohio",C1042,"Akron, OH  MSA",CS184,"Cleveland-Akron-Elyria, OH CSA"
39155,"Trumbull County, Ohio",C4966,"Youngstown-Warren-Boardman, OH-PA  MSA",CS566,"Youngstown-Warren-East Liverpool, OH-PA CSA"
39157,"Tuscarawas County, Ohio",C3542,"New Philadelphia-Dover, OH  MicroSA",,
39159,"Union County, Ohio",C1814,"Columbus, OH  MSA",CS198,"Columbus-Marion-Chillicothe, OH CSA"
39161,"Van Wert County, Ohio",C4678,"Van Wert, OH  MicroSA",CS338,"Lima-Van Wert-Wapakoneta, OH CSA"
39165,"Warren County, Ohio",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
39167,"Washington County, Ohio",C3762,"Parkersburg-Marietta, WV-OH  MSA",,
39169,"Wayne County, Ohio",C4930,"Wooster, OH  MicroSA",,
39173,"Wood County, Ohio",C4578,"Toledo, OH  MSA",CS534,"Toledo-Fremont, OH CSA"
40009,"Beckham County, Oklahoma",C2112,"Elk City, OK MicroSA",,
40013,"Bryan County, Oklahoma",C2046,"Durant, OK  MicroSA",,
40017,"Canadian County, Oklahoma",C3642,"Oklahoma City, OK  MSA",CS416,"Oklahoma City-Shawnee, OK CSA"
40019,"Carter County, Oklahoma",C1162,"Ardmore, OK  MicroSA",,
40021,"Cherokee County, Oklahoma",C4514,"Tahlequah, OK  MicroSA",,
40027,"Cleveland County, Oklahoma",C3642,"Oklahoma City, OK  MSA",CS416,"Oklahoma City-Shawnee, OK CSA"
40031,"Comanche County, Oklahoma",C3002,"Lawton, OK  MSA",,
40037,"Creek County, Oklahoma",C4614,"Tulsa, OK  MSA",CS538,"Tulsa-Bartlesville, OK CSA"
40047,"Garfield County, Oklahoma",C2142,"Enid, OK  MicroSA",,
40051,"Grady County, Oklahoma",C3642,"Oklahoma City, OK  MSA",CS416,"Oklahoma City-Shawnee, OK CSA"
40065,"Jackson County, Oklahoma",C1106,"Altus, OK  MicroSA",,
40071,"Kay County, Oklahoma",C3862,"Ponca City, OK  MicroSA",,
40079,"Le Flore County, Oklahoma",C2290,"Fort Smith, AR-OK  MSA",,
40081,"Lincoln County, Oklahoma",C3642,"Oklahoma City, OK  MSA",CS416,"Oklahoma City-Shawnee, OK CSA"
40083,"Logan County, Oklahoma",C3642,"Oklahoma City, OK  MSA",CS416,"Oklahoma City-Shawnee, OK CSA"
40085,"Love County, Oklahoma",C1162,"Ardmore, OK  MicroSA",,
40087,"McClain County, Oklahoma",C3642,"Oklahoma City, OK  MSA",CS416,"Oklahoma City-Shawnee, OK CSA"
40101,"Muskogee County, Oklahoma",C3478,"Muskogee, OK  MicroSA",,
40109,"Oklahoma County, Oklahoma",C3642,"Oklahoma City, OK  MSA",CS416,"Oklahoma City-Shawnee, OK CSA"
40111,"Okmulgee County, Oklahoma",C4614,"Tulsa, OK  MSA",CS538,"Tulsa-Bartlesville, OK CSA"
40113,"Osage County, Oklahoma",C4614,"Tulsa, OK  MSA",CS538,"Tulsa-Bartlesville, OK CSA"
40115,"Ottawa County, Oklahoma",C3306,"Miami, OK  MicroSA",,
40117,"Pawnee County, Oklahoma",C4614,"Tulsa, OK  MSA",CS538,"Tulsa-Bartlesville, OK CSA"
40119,"Payne County, Oklahoma",C4466,"Stillwater, OK  MicroSA",,
40121,"Pittsburg County, Oklahoma",C3254,"McAlester, OK  MicroSA",,
40123,"Pontotoc County, Oklahoma",C1022,"Ada, OK  MicroSA",,
40125,"Pottawatomie County, Oklahoma",C4306,"Shawnee, OK  MicroSA",CS416,"Oklahoma City-Shawnee, OK CSA"
40131,"Rogers County, Oklahoma",C4614,"Tulsa, OK  MSA",CS538,"Tulsa-Bartlesville, OK CSA"
40135,"Sequoyah County, Oklahoma",C2290,"Fort Smith, AR-OK  MSA",,
40137,"Stephens County, Oklahoma",C2034,"Duncan, OK  MicroSA",,
40139,"Texas County, Oklahoma",C2510,"Guymon, OK  MicroSA",,
40143,"Tulsa County, Oklahoma",C4614,"Tulsa, OK  MSA",CS538,"Tulsa-Bartlesville, OK CSA"
40145,"Wagoner County, Oklahoma",C4614,"Tulsa, OK  MSA",CS538,"Tulsa-Bartlesville, OK CSA"
40147,"Washington County, Oklahoma",C1278,"Bartlesville, OK  MicroSA",CS538,"Tulsa-Bartlesville, OK CSA"
40153,"Woodward County, Oklahoma",C4926,"Woodward, OK  MicroSA",,
41003,"Benton County, Oregon",C1870,"Corvallis, OR  MSA",CS102,"Albany-Corvallis-Lebanon, OR CSA"
41005,"Clackamas County, Oregon",C3890,"Portland-Vancouver-Beaverton, OR-WA  MSA",,
41007,"Clatsop County, Oregon",C1182,"Astoria, OR  MicroSA",,
41009,"Columbia County, Oregon",C3890,"Portland-Vancouver-Beaverton, OR-WA  MSA",,
41011,"Coos County, Oregon",C1830,"Coos Bay, OR  MicroSA",,
41013,"Crook County, Oregon",C3926,"Prineville, OR  MicroSA",CS140,"Bend-Prineville, OR CSA"
41015,"Curry County, Oregon",C1506,"Brookings, OR  MicroSA",,
41017,"Deschutes County, Oregon",C1346,"Bend, OR  MSA",CS140,"Bend-Prineville, OR CSA"
41019,"Douglas County, Oregon",C4070,"Roseburg, OR  MicroSA",,
41027,"Hood River County, Oregon",C2622,"Hood River, OR MicroSA",,
41029,"Jackson County, Oregon",C3278,"Medford, OR  MSA",,
41033,"Josephine County, Oregon",C2442,"Grants Pass, OR  MicroSA",,
41035,"Klamath County, Oregon",C2890,"Klamath Falls, OR  MicroSA",,
41039,"Lane County, Oregon",C2166,"Eugene-Springfield, OR  MSA",,
41043,"Linn County, Oregon",C1054,"Albany-Lebanon, OR  MicroSA",CS102,"Albany-Corvallis-Lebanon, OR CSA"
41045,"Malheur County, Oregon",C3662,"Ontario, OR-ID  MicroSA",,
41047,"Marion County, Oregon",C4142,"Salem, OR  MSA",,
41049,"Morrow County, Oregon",C3782,"Pendleton-Hermiston, OR  MicroSA",,
41051,"Multnomah County, Oregon",C3890,"Portland-Vancouver-Beaverton, OR-WA  MSA",,
41053,"Polk County, Oregon",C4142,"Salem, OR  MSA",,
41059,"Umatilla County, Oregon",C3782,"Pendleton-Hermiston, OR  MicroSA",,
41061,"Union County, Oregon",C2926,"La Grande, OR  MicroSA",,
41065,"Wasco County, Oregon",C1718,"City of The Dalles, OR  MicroSA",,
41067,"Washington County, Oregon",C3890,"Portland-Vancouver-Beaverton, OR-WA  MSA",,
41071,"Yamhill County, Oregon",C3890,"Portland-Vancouver-Beaverton, OR-WA  MSA",,
42001,"Adams County, Pennsylvania",C2390,"Gettysburg, PA  MicroSA",CS564,"York-Hanover-Gettysburg, PA CSA"
42003,"Allegheny County, Pennsylvania",C3830,"Pittsburgh, PA  MSA",CS430,"Pittsburgh-New Castle, PA CSA"
42005,"Armstrong County, Pennsylvania",C3830,"Pittsburgh, PA  MSA",CS430,"Pittsburgh-New Castle, PA CSA"
42007,"Beaver County, Pennsylvania",C3830,"Pittsburgh, PA  MSA",CS430,"Pittsburgh-New Castle, PA CSA"
42011,"Berks County, Pennsylvania",C3974,"Reading, PA  MSA",,
42013,"Blair County, Pennsylvania",C1102,"Altoona, PA  MSA",,
42015,"Bradford County, Pennsylvania",C4238,"Sayre, PA  MicroSA",,
42017,"Bucks County, Pennsylvania",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
42019,"Butler County, Pennsylvania",C3830,"Pittsburgh, PA  MSA",CS430,"Pittsburgh-New Castle, PA CSA"
42021,"Cambria County, Pennsylvania",C2778,"Johnstown, PA  MSA",,
42025,"Carbon County, Pennsylvania",C1090,"Allentown-Bethlehem-Easton, PA-NJ  MSA",,
42027,"Centre County, Pennsylvania",C4430,"State College, PA  MSA",,
42029,"Chester County, Pennsylvania",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
42033,"Clearfield County, Pennsylvania",C2018,"DuBois, PA  MicroSA",,
42035,"Clinton County, Pennsylvania",C3082,"Lock Haven, PA  MicroSA",CS558,"Williamsport-Lock Haven, PA CSA"
42037,"Columbia County, Pennsylvania",C1410,"Bloomsburg-Berwick, PA  MicroSA",,
42039,"Crawford County, Pennsylvania",C3274,"Meadville, PA  MicroSA",,
42041,"Cumberland County, Pennsylvania",C2542,"Harrisburg-Carlisle, PA  MSA",CS276,"Harrisburg-Carlisle-Lebanon, PA CSA"
42043,"Dauphin County, Pennsylvania",C2542,"Harrisburg-Carlisle, PA  MSA",CS276,"Harrisburg-Carlisle-Lebanon, PA CSA"
42045,"Delaware County, Pennsylvania",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
42047,"Elk County, Pennsylvania",C4126,"St. Marys, PA  MicroSA",,
42049,"Erie County, Pennsylvania",C2150,"Erie, PA  MSA",,
42051,"Fayette County, Pennsylvania",C3830,"Pittsburgh, PA  MSA",CS430,"Pittsburgh-New Castle, PA CSA"
42055,"Franklin County, Pennsylvania",C1654,"Chambersburg, PA  MicroSA",,
42061,"Huntingdon County, Pennsylvania",C2650,"Huntingdon, PA  MicroSA",,
42063,"Indiana County, Pennsylvania",C2686,"Indiana, PA  MicroSA",,
42069,"Lackawanna County, Pennsylvania",C4254,"Scranton--Wilkes-Barre, PA  MSA",,
42071,"Lancaster County, Pennsylvania",C2954,"Lancaster, PA  MSA",,
42073,"Lawrence County, Pennsylvania",C3526,"New Castle, PA  MicroSA",CS430,"Pittsburgh-New Castle, PA CSA"
42075,"Lebanon County, Pennsylvania",C3014,"Lebanon, PA  MSA",CS276,"Harrisburg-Carlisle-Lebanon, PA CSA"
42077,"Lehigh County, Pennsylvania",C1090,"Allentown-Bethlehem-Easton, PA-NJ  MSA",,
42079,"Luzerne County, Pennsylvania",C4254,"Scranton--Wilkes-Barre, PA  MSA",,
42081,"Lycoming County, Pennsylvania",C4870,"Williamsport, PA  MSA",CS558,"Williamsport-Lock Haven, PA CSA"
42083,"McKean County, Pennsylvania",C1462,"Bradford, PA  MicroSA",,
42085,"Mercer County, Pennsylvania",C4966,"Youngstown-Warren-Boardman, OH-PA  MSA",CS566,"Youngstown-Warren-East Liverpool, OH-PA CSA"
42087,"Mifflin County, Pennsylvania",C3038,"Lewistown, PA  MicroSA",,
42089,"Monroe County, Pennsylvania",C2070,"East Stroudsburg, PA  MicroSA",,
42091,"Montgomery County, Pennsylvania",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
42093,"Montour County, Pennsylvania",C1410,"Bloomsburg-Berwick, PA  MicroSA",,
42095,"Northampton County, Pennsylvania",C1090,"Allentown-Bethlehem-Easton, PA-NJ  MSA",,
42097,"Northumberland County, Pennsylvania",C4498,"Sunbury, PA  MicroSA",CS526,"Sunbury-Lewisburg-Selinsgrove, PA CSA"
42099,"Perry County, Pennsylvania",C2542,"Harrisburg-Carlisle, PA  MSA",CS276,"Harrisburg-Carlisle-Lebanon, PA CSA"
42101,"Philadelphia County, Pennsylvania",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
42103,"Pike County, Pennsylvania",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
42107,"Schuylkill County, Pennsylvania",C3906,"Pottsville, PA  MicroSA",,
42109,"Snyder County, Pennsylvania",C4278,"Selinsgrove, PA  MicroSA",CS526,"Sunbury-Lewisburg-Selinsgrove, PA CSA"
42111,"Somerset County, Pennsylvania",C4374,"Somerset, PA  MicroSA",,
42119,"Union County, Pennsylvania",C3026,"Lewisburg, PA  MicroSA",CS526,"Sunbury-Lewisburg-Selinsgrove, PA CSA"
42121,"Venango County, Pennsylvania",C3634,"Oil City, PA  MicroSA",,
42123,"Warren County, Pennsylvania",C4762,"Warren, PA  MicroSA",,
42125,"Washington County, Pennsylvania",C3830,"Pittsburgh, PA  MSA",CS430,"Pittsburgh-New Castle, PA CSA"
42129,"Westmoreland County, Pennsylvania",C3830,"Pittsburgh, PA  MSA",CS430,"Pittsburgh-New Castle, PA CSA"
42131,"Wyoming County, Pennsylvania",C4254,"Scranton--Wilkes-Barre, PA  MSA",,
42133,"York County, Pennsylvania",C4962,"York-Hanover, PA  MSA",CS564,"York-Hanover-Gettysburg, PA CSA"
